page,pageRow,drugName,company,drugCode,formPay,classEffect,kind,substituteEtc,componentCode,sourcePdf,sourcePrintedAt
18,6,스틸녹스정10밀리그램(졸피뎀타르(주)한독,,652100640,내복약품 급여,최면진정제,전문,,250501ATB,약품기본정보.pdf,2026-06-26
18,7,스틸녹스정10mg,한독약품,C01800051,내복약품 삭제,최면진정제,전문,가능,250501ATB,약품기본정보.pdf,2026-06-26
18,8,스틸녹스정10mg,사노피-아벤티스코,G04000031,내복약품 삭제,최면진정제,전문,,250501ATB,약품기본정보.pdf,2026-06-26
18,9,스틸녹스CR정12.5밀리그램(졸피뎀(주)한독,,652100650,내복약품 급여,최면진정제,전문,,250504ATR,약품기본정보.pdf,2026-06-26
18,10,스틸녹스CR정12.5mg,한독약품,C01800071,내복약품 삭제,최면진정제,전문,가능,250703ATR,약품기본정보.pdf,2026-06-26
18,11,스틸녹스CR정12.5mg,사노피-아벤티스코,C04000051,내복약품 삭제,최면진정제,전문,,250703ATR,약품기본정보.pdf,2026-06-26
18,12,스틸녹스CR정6.25밀리그램(졸피뎀(주)한독,,652100660,내복약품 급여,최면진정제,전문,,250503ATR,약품기본정보.pdf,2026-06-26
18,13,스틸녹스CR정6.25mg,한독약품,C01800061,내복약품 삭제,최면진정제,전문,가능,250702ATR,약품기본정보.pdf,2026-06-26
18,14,스틸녹스CR정6.25mg,사노피-아벤티스코,C04000041,내복약품 삭제,최면진정제,전문,,250702ATR,약품기본정보.pdf,2026-06-26
18,15,스틸렉스정10밀리그램(졸피뎀타르명문제약(주),,649806810,내복약품 급여,최면진정제,전문,가능,250501ATB,약품기본정보.pdf,2026-06-26
18,16,스파콜정,제이알팜,G09100011,내복약품 삭제,진통， 소,전문,,433100ATB,약품기본정보.pdf,2026-06-26
18,17,슬레민정(펜터민염산염)_(37.5mg/,(주)메디카코리아,646001540,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
18,18,슬리피온정(디에틸프로피온염산염한국휴텍스제약(주,,649104390,내복약품비급여,,전문,,551601ATB,약품기본정보.pdf,2026-06-26
18,19,시코탈캅셀,명인제약,G12000291,내복약품 삭제,골격근이완제,전문,,402601ACH,약품기본정보.pdf,2026-06-26
18,20,시코탈캅셀(세코바르비탈나트륨),명인제약(주),651901400,내복약품비급여,최면진정제,전문,,402601ACH,약품기본정보.pdf,2026-06-26
18,21,신일 디아제팜정 2mg(구:신일디아제신일제약,,G13500031,내복약품비급여,정신신경용제,전문,,142902ATB,약품기본정보.pdf,2026-06-26
18,22,신일 디아제팜정 5mg(구:신일디아제신일제약,,G13500041,내복약품비급여,정신신경용제,전문,,142903ATB,약품기본정보.pdf,2026-06-26
18,23,신일 디아제팜주사액(구:신일디아제신일제약,,G13500021,주사약품 삭제,정신신경용제,전문,,142901BIJ,약품기본정보.pdf,2026-06-26
18,24,신일브롬화수소산덱스트로메토르판신일제약,,G04100071,내복약품 삭제,진해거담제,전문,,142601ATB,약품기본정보.pdf,2026-06-26
18,25,신콜프정,구주제약(주),669801750,내복약품비급여,진통， 소,전문,,433000ATB,약품기본정보.pdf,2026-06-26
18,26,신콜프정,구주제약,G06100161,내복약품 삭제,진통， 소,전문,,433000ATB,약품기본정보.pdf,2026-06-26
19,1,신풍디아제팜정,신풍제약,G00210011,내복약품비급여,정신신경용제,전문,,142903ATB,약품기본정보.pdf,2026-06-26
19,2,신풍디아제팜주,신풍제약,G00210021,주사약품 삭제,정신신경용제,전문,,142901BIJ,약품기본정보.pdf,2026-06-26
19,3,씬스펜정(펜터민염산염)_(37.5mg/,조아제약(주),644600690,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
19,4,아나렉신정,청계제약,G09300011,내복약품 삭제,골격근이완제,전문,,256900ATB,약품기본정보.pdf,2026-06-26
19,5,아네폴주사(프로포폴),하나제약(주),657804560,주사약품 삭제,전신마취제,전문,,219807BIJ,약품기본정보.pdf,2026-06-26
19,6,아네폴주사(프로포폴),하나제약(주),657804570,주사약품 삭제,전신마취제,전문,,219808BIJ,약품기본정보.pdf,2026-06-26
19,7,아네폴주사(프로포폴),하나제약(주),657804580,주사약품비급여,전신마취제,전문,,219805BIJ,약품기본정보.pdf,2026-06-26
19,8,아네폴주사(프로포폴),하나제약(주),657804590,주사약품 삭제,전신마취제,전문,,219802BIJ,약품기본정보.pdf,2026-06-26
19,9,아네폴주사(프로포폴),하나제약(주),657804600,주사약품비급여,전신마취제,전문,,219806BIJ,약품기본정보.pdf,2026-06-26
19,10,아네폴주사(프로포폴),하나제약(주),657804610,주사약품 삭제,전신마취제,전문,,219803BIJ,약품기본정보.pdf,2026-06-26
19,11,아네폴주사(프로포폴),하나제약(주),657804620,주사약품비급여,전신마취제,전문,,219804BIJ,약품기본정보.pdf,2026-06-26
19,12,아네폴주사(프로포폴)(수출명:하나하나제약(주),,657801230,주사약품 삭제,전신마취제,전문,,219803BIJ,약품기본정보.pdf,2026-06-26
19,13,아네폴주사(프로포폴)_(0.12g/12mL하나제약(주),,657804591,주사약품 급여,전신마취제,전문,,219833BIJ,약품기본정보.pdf,2026-06-26
19,14,아네폴주사(프로포폴)_(0.18g/18mL하나제약(주),,657805751,주사약품비급여,,전문,,219839BIJ,약품기본정보.pdf,2026-06-26
19,15,아네폴주사(프로포폴)_(0.2g/20mL,하나제약(주),657804611,주사약품 급여,전신마취제,전문,,219835BIJ,약품기본정보.pdf,2026-06-26
19,16,아네폴주사(프로포폴)_(50mg/5mL),하나제약(주),657804561,주사약품 급여,전신마취제,전문,,219830BIJ,약품기본정보.pdf,2026-06-26
19,17,아네폴주사(프로포폴)_(80mg/8mL),하나제약(주),657804571,주사약품 급여,전신마취제,전문,,219831BIJ,약품기본정보.pdf,2026-06-26
19,18,아네폴주사12밀리리터(프로포폴)(수하나제약(주),,657801220,주사약품 삭제,전신마취제,전문,,219802BIJ,약품기본정보.pdf,2026-06-26
19,19,아드펜정(펜디메트라진타르타르산(주)한국파마,,653001360,내복약품비급여,자율신경제,전문,,552601ATB,약품기본정보.pdf,2026-06-26
19,20,아디펙스정(펜터민염산염)_(37.5mg광동제약(주),,641802050,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
19,21,아디펙스정18.75mg(펜터민염산염)_광동제약(주),,641805180,내복약품비급여,자율신경제,전문,,552703ATB,약품기본정보.pdf,2026-06-26
19,22,아디펙스캡슐(염산펜터민)_(37.5mg광동제약(주),,641802060,내복약품비급여,자율신경제,전문,,552701ACH,약품기본정보.pdf,2026-06-26
19,23,아미탈소디움주,한국릴리,T00710011,주사약품 삭제,정신신경용제,전문,,108901BIJ,약품기본정보.pdf,2026-06-26
19,24,아브란정(메실산로프라졸람),(주)한독약품,652100850,내복약품비급여,최면진정제,전문,,551101ATB,약품기본정보.pdf,2026-06-26
19,25,아스콜마엘정,(주)한국파마,653001420,내복약품비급여,진통， 소,전문,,254000ATB,약품기본정보.pdf,2026-06-26
19,26,아스콜마정,(주)한국파마,653001430,내복약품비급여,진통， 소,전문,,433100ATB,약품기본정보.pdf,2026-06-26
20,1,아졸락정0.25밀리그람(알프라졸람유니메드제약(주),,649501400,내복약품 급여,정신신경용제,전문,가능,105502ATB,약품기본정보.pdf,2026-06-26
20,2,아졸락정0.25mg,유니메드제약,G15500011,내복약품 삭제,정신신경용제,전문,가능,105502ATB,약품기본정보.pdf,2026-06-26
20,3,아졸락정0.4밀리그람(알프라졸람)_유니메드제약(주),,649501410,내복약품 삭제,정신신경용제,전문,가능,105504ATB,약품기본정보.pdf,2026-06-26
20,4,아졸락정0.4mg,유니메드제약,G15500021,내복약품 삭제,정신신경용제,전문,가능,105504ATB,약품기본정보.pdf,2026-06-26
20,5,아졸락정0.5밀리그람(알프라졸람)_유니메드제약(주),,649501420,내복약품 급여,정신신경용제,전문,가능,105505ATB,약품기본정보.pdf,2026-06-26
20,6,아졸락정0.5mg,유니메드제약,G15500031,내복약품 삭제,정신신경용제,전문,가능,105505ATB,약품기본정보.pdf,2026-06-26
20,7,아졸락정0.8밀리그람(알프라졸람),유니메드제약(주),649501430,내복약품비급여,정신신경용제,전문,,105506ATB,약품기본정보.pdf,2026-06-26
20,8,아졸락정0.8mg,참제약,G15500041,내복약품 삭제,정신신경용제,전문,,105506ATB,약품기본정보.pdf,2026-06-26
20,9,아졸람정0.25MG,한영제약,G15400011,내복약품 삭제,정신신경용제,전문,,A0007701,약품기본정보.pdf,2026-06-26
